,title,length,publish_date,author,url
133,"Paar Bhida Video Song Kumaoni | Hey Deepa Jeans Top Wali | Fauji Lalit Mohan Joshi, Meena Rana",452.0,2013-08-19 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=MeM2TCsszW4
134,Roope Ki Raani Video Song HD | Naani Naani Seema Kumaoni Album | Lalit Mohan Joshi,339.0,2013-08-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=VYb0M3uh4Es
135,Dana Khano Mein Video Song Kumaoni - Meena Rana - Naani Naani Seema Album,436.0,2013-08-13 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=w6gNVC1ipcU
136,O Manisha Video Song HD | Naani Naani Seema Kumaoni Album Songs | Fauji Lalit Mohan Joshi,353.0,2013-08-12 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=E3LNdhHg3go
137,"Meri Suwa Video Song HD | Kumaoni Album Naani Naani Seema | Lalit Mohan Joshi, Meena Rana",418.0,2013-08-12 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=v9osylDLth4
138,Parani Mayadar Binduli Kumaoni Video Song HD | Naani Naani Seema Album | Fauji Lalit Mohan Joshi,375.0,2013-08-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=6jWUBgbuQbY
139,Chandani Ko Chand Video Song HD | Naani Naani Seema Album | Lalit Mohan Joshi Kumaoni Songs,321.0,2013-08-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=farQx9T0n0I
140,Taruni Jwani Aige Saj | Latest Garhwali Song Preetam Bharatwan | Upcoming Album 'SAJ' 2013,412.0,2013-08-07 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=8rGM5BaY0mc
141,Naani Naani Seema Title Video Song ᴴᴰ - Fauji Lalit Mohan Joshi Kumaoni Hit Songs,304.0,2013-07-30 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=EyfQEbaq9-k
142,Hey Gadhwal Hey Gadhwal - Garhwali Video Song - Teri Mukhdi Aankhyun Ma Basi,408.0,2013-03-23 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=FnbCqFCUs64
143,Negiyon Ki Tara Hey - Garhwali Video Song - Teri Mukhdi Aankhyun Ma Basi,383.0,2013-03-23 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=JPNZgMH2AIc
144,Bhooli Gyai Sonjadya - Sad Garhwali Song Madhulika Negi - Teri Mukhdi Aankhyun Ma Basi,404.0,2013-03-20 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=bJE2-3Hdy0M
145,Tangtayandu Sarail - Garhwali Full Video Song - Teri Mukhdi Aankhyun Ma Basi,337.0,2013-03-20 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ZblaBSlI7p0
146,Hit Dhau Meri Madhuli - Garhwali Full Video Song - Teri Mukhdi Aankhyun Ma Basi,358.0,2013-03-19 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ZCr-drdgnNg
147,Myara Baba Mi Lagu Soraas | Byoli Tave Banolu - Garhwali Sad Video Songs,536.0,2013-03-19 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=qN-esPDRRBk
148,Aaj Tak Ni Dekhi - Garhwali Video Song Jaspal Rana - Byoli Tave Banolu,338.0,2013-03-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=2ZqgpNdQwiA
149,Meri Mukhri - Garhwali Full Video Song - Teri Mukhri Aankhyun Ma Basin,335.0,2013-03-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=hfNUDMP3PSw
150,Dagdya Re Main Ma Mite Jaa - Garhwali Video Song Jaspal Rana - Byoli Tave Banolu,456.0,2013-03-16 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Xt8AcT4ElVQ
151,"Mann Ma Basi Teri Bholi Si Anbaar - Jaspal Rana, Sangeeta Dhoundiyal | Garhwali Video Songs",507.0,2013-03-15 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=0F-Jhz_pKtc
152,Mayadaar Aankho Mein Mayari Te (Sad Garhwali Video Song) - Byoli Tave Banolu,449.0,2013-03-14 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=dknnPRpNnhE
153,Ye Uttarakhand Ne Humte (Sad Garhwali Video Song) - Jaspal Rana | Byoli Tave Banolu,418.0,2013-03-12 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=mg2XXPqkJcs
154,"Mera Aither Paither - Garhwali Video Song - Byoli Tave Banolu | Jaspal Rana, Sangeeta Daudiyal",451.0,2013-03-11 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=BZ23oGwMWOg
155,"Phoolon Ka Beech Mein Phyoli - Garhwali Video Song - Byoli Tave Banolu | Jaspal Rana, Meena Rana",479.0,2013-03-11 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=McYPdoR_5DQ
156,"Roj - Roj Sikhyali Video Song | Babaal Latest Garhwali Album - Meena Rana, Birendra Dangwal",463.0,2013-03-04 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=KDxmrT2_hoY
157,Jaamnikhal Ki Urmi Baand - Latest Garhwali Video Song Heera Samdhini - Gajender Rana,340.0,2013-03-03 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=1XmMG6Nl_UQ
158,"Mukhadi Kyaaku Lukaundi Video Song - Meena Rana, Birendra Dangwal - Babaal Latest Garhwali Album",351.0,2013-03-01 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=FTWiM1Ns6zY
159,Jeep Gaadi Ku Driver Video Song Gajender Rana - Heera Samdhini Garhwali Album Songs 2013,511.0,2013-02-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=kZCYGv4IoBE
160,Dana Ku Bolyu Ounlu Ku (Full Video Song) - Garhwali Album 'Babaal' Birendra Dangwal,458.0,2013-02-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=S0I6VmgzxBo
161,Rasima Chhori Video Song Heera Samdhini - Latest Garhwali Album Gajender Rana & Meena Rana,308.0,2013-02-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=rPIPwaGRSFc
162,Teru Machayun Dhamaal - Latest Super Hit Garhwali Dance Video Song Babaal 2013 - Birendra Dangwal,294.0,2013-02-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=L2o0hnhm9NY
163,Chakka Chundari Video Song Heera Samdhini - Latest Garhwali Album Songs 2013 - Gajender Rana,337.0,2013-02-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=aYkxkAVZnYk
164,Pahaadu Ki Bwari - Garhwali Video Song Dedicated To Women Of Uttarakhand - Birendra Dangwal,401.0,2013-02-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Ot1IRpVCihA
165,Naru Ma Narainn Video Song Gajender Rana - Heera Samdhini Garhwali Album 2013,565.0,2013-02-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=8jV9bha1OQk
166,Chifli Baand Song - Latest Garhwali Video Babaal Album - Birendra Dangwal,304.0,2013-02-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=EIvNl-EimwE
167,Nanda Raaj Jaat 2013 Gajender Rana - Heera Samdhini Garhwali Album,710.0,2013-02-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=OaQnP0Y3D8c
168,Meri Ganga Holi Ta Maimu Aali - Part i & ii (Full Movie Garhwali),10006.0,2013-02-23 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=hJF_G7JblJI
169,Khudeni Na Rayee Studio Recording - Latest Garhwali Album Feat. Vinod Sirola & Anuradha Nirala,180.0,2013-02-23 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=-PK8Jo4yrG8
170,Lambi Laanu Dhoti Ni Video Song - Babaal Latest Garhwali Album 2013 - Birendra Dangwal,278.0,2013-02-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Z5Z_ejT_T-0
171,Kuldi Bazaar Video Song - Heera Samdhini Gajender Rana - Latest Garhwali Album Songs 2013,363.0,2013-02-17 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=MeYQBpS0HjM
172,Babaal Garhwali Full Video Song Birendra Dangwal - Latest Uttarakhandi Album Songs 2013,298.0,2013-02-15 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=o0PkjP1Z8PU
173,Heera Samdhini Title Video Full Song - Gajender Rana Latest Garhwali Album Songs 2013,350.0,2013-02-14 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=oA2dMKWNKS0
174,Daaju Myaraa Syola - Kumaoni Video Song - Tu Bhali Hai Rayai,351.0,2013-02-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=RDR1_u6XJR4
175,Teri Gori Oojau Mukhadi Full Song Kumaoni | Naani Naani Seema | Lalit Mohan Joshi,369.0,2013-02-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=s2A_Yq3VTE8
176,Roope Ki Raani Full Song Kumaoni | Naani Naani Seema | Lalit Mohan Joshi,342.0,2013-02-05 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Oi9Ysf-g2_0
177,Yo Dil Bheetar- 33 Non Stop Geet | Fauji Lalit Mohan Joshi Superhit Kumaoni Video Songs,3372.0,2013-02-04 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=zQ_7AhPfGts
178,Parani Mayadar Binduli Full Song Kumaoni | Naani Naani Seema | Lalit Mohan Joshi,377.0,2013-02-03 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=N2ei0y13tL0
179,O Manisha Full Song Kumaoni | Naani Naani Seema | Lalit Mohan Joshi,352.0,2013-02-02 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=UM0mqIj3n-A
180,Chandani Ko Chand Full Song Kumaoni | Naani Naani Seema | Lalit Mohan Joshi,322.0,2013-02-02 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=heRqQW_vKXI
181,Naani Naani Seema (Title Song) - Kumaoni Songs Lalit Mohan Joshi,374.0,2013-02-01 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=fDcWlFGxntA
182,"Meri Suwa Full Song Kumaoni | Naani Naani Seema | Lalit Mohan Joshi, Meena Rana",416.0,2013-02-01 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=UShULwkNdSE
183,Dana Khano Mein Full Song Kumaoni - Meena Rana - Naani Naani Seema,438.0,2013-02-01 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=BzDdxOnVx90
184,☞ Chal Maaya Ka Baatau - Garhwali Full Video Song - Teri Mukhri Aankhyun Ma Basin,326.0,2012-12-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=TsEeV86yEh4
185,☞ Silkee Baan Ghuru - Full Video Song - Lon Mirch (Garhwali Remix Dhamaka),362.0,2012-12-13 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Zf7S3JqnqgU
186,☞ Terei Sau Tere Sau - Garhwali Full Video Song - Teri Mukhri Aankhyun Ma Basin,387.0,2012-12-11 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Cq5WSgYxFPA
187,☞ Kvee Ch Mayalee - Garhwali Full Video Song - Teri Mukhri Aankhyun Ma Basin,358.0,2012-12-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=vwj4O9xqU8s
188,☞ Teri Maya Maa Title Song - Garhwali Movie Song - Suresh Chandra Kala,452.0,2012-12-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=49sea2Qs-sY
189,☞ Aaj Myara Dagda Ku Byo Cha - Full Video Song - Lon Mirch (Garhwali Remix Dhamaka),419.0,2012-12-04 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=RAibAMUEPXc
190,Nee Reiyaindu - Full Video Song - Lon Mirch (Garhwali Remix Dhamaka),305.0,2012-11-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=9u9ib2yIQo0
191,Patlee Kamar - Full Video Song - Lon Mirch (Garhwali Remix Dhamaka),249.0,2012-11-08 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=_52sXkKyfvE
192,Myara Nikhila Baajyu - Full Video Song Kumaoni - Nauli Paraan Kareena Bhauji Album,444.0,2012-11-07 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=JKed6XsQQVc
193,Panditjyo Meri Paatri - Full Video Song Kumaoni - Nauli Paraan Kareena Bhauji Album,358.0,2012-11-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Z5CmFDNlqOo
194,Pardesh Jaanya Sipaahi - Full Video Song Kumaoni - Nauli Paraan Kareena Bhauji Album,372.0,2012-11-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=0hB-xS1WT3w
195,To Teri Nishani - Full Video Song Kumaoni - Nauli Paraan Kareena Bhauji Album,371.0,2012-11-05 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=yK0cYeUqClg
196,Rangili Sor Maa - Full Video Song Kumaoni - Nauli Paraan Kareena Bhauji Album,310.0,2012-11-04 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=_ZKH3oMzBA4
197,Meri Nauli Paraan - Full Video Song Kumaoni - Nauli Paraan Kareena Bhauji Album,346.0,2012-11-03 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=TvZaxiIS0qE
198,Jhooto Tero Pyaar - Full Video Song Kumaoni - Nauli Paraan Kareena Bhauji Album,407.0,2012-11-03 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=H4RaYhI7Z98
199,Kya Jamana Bigdayo Kareena Bhauji - Full Video Song Kumaoni - Nauli Paraan Kareena Bhauji,436.0,2012-11-03 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=fNqx_UCtbV4
200,Sauli Dhoora Dhoor - Full Video Song - Lon Mirch (Garhwali Remix Dhamaka),251.0,2012-10-31 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=3vGN6vPr7sE
201,Jab Jab Meri Mukhdi - Full Video Song - Lon Mirch (Garhwali Remix Dhamaka),316.0,2012-10-31 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=h_UE7B-SEDk
202,MAN MOHANYA MURULI - Full Movie - Garhwali,9906.0,2012-10-31 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=fVuP_Y_3ZRQ
203,Silkee Silkee Full Video Song - Lon Mirch (Garhwali Remix Dhamaka),221.0,2012-10-30 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=gTR4aSSqPyc
204,Reshama Bhali Chand Chhori  - Garhwali Video Song - Vinod Bijalvan,317.0,2012-10-29 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=xnlv3Gm9nY8
205,"Ganga Paare Ki Jamuna Syaali - Garhwali Video Song - Vinod Bijalvan, Meena Rana",316.0,2012-10-29 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=KRDfYZTys1Y
206,Nanda Raaj Jaat Full Song - Heera Samdhini Garhwali Album - Gajender Rana Hits,714.0,2012-10-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=GM-vgmP4Bxg
207,Kuldi Bazaar Full Song - Heera Samdhini Garhwali Album - Gajender Rana Hits,367.0,2012-10-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=VftPY5lRNJU
208,"Tu Bhali Hai Rayai (Title Song) - Kumaoni Video Song Diwan Kanwal, Meena Rana",346.0,2012-10-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=X58aLbF3fgM
209,Jaamnikhal Ki Full Song - Heera Samdhini Garhwali Album - Gajender Rana Hits,344.0,2012-10-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=RC4cHao9Hsk
210,Jeep Gaadi Ku Driver Full Song - Heera Samdhini Garhwali Album - Gajender Rana Hits,490.0,2012-10-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=um21eIkrPU8
211,Naru Ma Narainn Full Song - Heera Samdhini Garhwali Album - Gajender Rana Hits,569.0,2012-10-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=6sY2mpJtjEA
212,Oonki Bannt Ma Ujyaalo (Full Song) - Khudeni Na Rayee - Vinod Sirola Garhwali Songs,513.0,2012-10-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=VsKNc2pwjdg
213,Rasima Chhori Full Song - Heera Samdhini Garhwali Album - Gajender Rana & Meena Rana,312.0,2012-10-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=pT-X4bpWLTo
214,Jaan Walo Tumhari Na Kwi (Full Song) - Khudeni Na Rayee - Vinod Sirola Garhwali Songs,561.0,2012-10-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=9RhhyK3raUE
215,Chakka Chundari - Latest Garhwali Song 2012 - Heera Samdhini Gajender Rana,342.0,2012-10-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=j3INclysnBY
216,Ganga Ka Chhaala (Full Song) - Khudeni Na Rayee - Vinod Sirola Garhwali Songs,486.0,2012-10-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=gUex2_4KFjs
217,Adkacha Pinaau - Kumaoni Video Song - Tu Bhali Hai Rayai,275.0,2012-10-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=V0Fd0SWQp1k
218,Khudeni Na Rayee Title Song - Latest Garhwali Album 2012 By Vinod Sirola,415.0,2012-10-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=854qYWZ-sh4
219,Heera Samdhini Title Song - Latest Garhwali Song 2012 - Gajender Rana New Album,354.0,2012-10-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=cDgTa0cqxgw
220,"Yaa Baaduli Kaiki Holi - Garhwali Video Song - Vinod Bijalvan, Meena Rana",246.0,2012-10-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=cYttzndol0Q
221,Basanti Khut Mein Pyara - Kumaoni Video Song - Tu Bhali Hai Rayai,292.0,2012-10-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=-055nYI1mn4
222,Mukhdi Mayalee Full Video Song - Lon Mirch (Garhwali Remix Dhamaka),386.0,2012-10-23 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=698WfiDcRp8
223,Na Baal Bakhaai (Kumaoni Video Song) - Tu Bhali Hai Rayai,278.0,2012-10-23 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=-IWr2_CIpH8
224,Sairu Bajaaru Pakki Paina (Jaipuri Dupatta) - Garhwali Songs Vinod Bijalvan,393.0,2012-10-22 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=qOuW-23M-78
225,MUNNA BHAI- Part 2 (Garhwali Full Length Movie),3573.0,2012-10-21 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=HVd1G2hkfy4
226,Hauri Aage (Uttrakhandi Holi Songs) - Kumauni Chitrageet Hira Singh Rana,354.0,2012-10-15 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=vRhZFIDvCGw
227,Ghar Bati Chitthi Aegyayee | Garhwali Super Hit Song Chakrachaal Movie,356.0,2012-10-15 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ZQYDqZjUmhI
228,Vidhata Nirdayi Nithor Vidhata (Sad garhwali Song Chakrachaal) | Narender Singh Negi,380.0,2012-10-15 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=cYZWIP7Xw94
229,"Geet lana Taandi Bal (Garhwali Movie Song) | Narender Singh Negi, Anuradha Paudwal",326.0,2012-10-14 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ygPrS2fmvbk
230,MUNNA BHAI- Part 1 (Garhwali Full Length Movie),3247.0,2012-10-12 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=V2fhCSkgt3Q
231,"Tile Dharu Bola | Pritam Bharatwan, Anuradha Nirala - Garhwali Video Song",248.0,2012-10-12 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=VS4Rg0R_e3Y
232,Saat Supaa Jhudari (Kumaoni Video Song) - Tu Bhali Hai Rayai,244.0,2012-10-12 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ysTr9nYFo-4
233,He Suva Pyaari Suva  (Jaipuri Dupatta) - Garhwali Songs Vinod Bijalvan,334.0,2012-10-11 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=8NOR7d5u9Us
234,Naun Ki Si Gundki (Full Video Song) | Kabhi Sukh Kabhi Dukh Garhwali Movie Songs,194.0,2012-10-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=3BPx072GC_Y
235,Laska Dhasko Ma Chali (Famous Garhwali Dance Song) | Chakrachal Movie,334.0,2012-10-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=gRADIz6k2r8
236,Samalaunya Raige | Garhwali Video Song | Supinyu Album,376.0,2012-10-03 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=mcVBVvd98OM
237,Supinyu (Title Song) - Garhwali Folk Video Songs,476.0,2012-10-01 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=rXbSPMTpW2o
238,Veer Bhad Aaloo Bagiyaal (Garhwali Video Song) | Rachita Hey Myali Album Songs,395.0,2012-09-30 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=3oO3rQ_cBss
239,Surat Dekhi Debuli (Jhauda) | Pooran Singh Daanu Kumaoni Songs,360.0,2012-09-29 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=wadqi0PYIKk
240,Teri Surat Dekhi Anju (Meri Roopa Baan) - Kumaoni Folk Video Song,385.0,2012-09-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=TnbfwfJ4kFE
241,Khola Kholau Ma (Garhwali Video Song) - Rachita Hey Myali,416.0,2012-09-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=M-VODRYtGWY
242,O Deba Maasoo Deba | Yaad Aandi Teeri Ki | Garhwali Video Song,388.0,2012-09-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=sO62mz9rcvw
243,Hey Kaanchhi Naani Kasto  (Kumaoni Video Songs) Meri Roopa Baan Album,447.0,2012-09-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=O9BCBqq33RQ
244,"Maina Syaali Baanj Ku Hareel (Garhwali Video Song) - Devendra Prasad Chamoli, Meena Rana",430.0,2012-09-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=CTpR5fWlv7k
245,Kaanu Maa Runaat (Garhwali Movie Song) - Man Mohanya Muruli,365.0,2012-09-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=4L9WOPH0i8k
246,Chudiyon Bhariyon Meru Haath (Garhwali Movie Song) - Man Mohanya Muruli,374.0,2012-09-22 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=OSJhtjYXGHA
247,"Teru Chhail Gail (Garhwali Video Song) - Virendra Singh, Meena Rana",439.0,2012-09-20 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=YyP8m3eUAoI
248,Haath Ma Teri Mobile (Kumaoni Video Songs) - Meri Roopa Baan,265.0,2012-09-20 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=wl0jLfa6nYE
249,Santati Gadh Ma Holi (Garhwali Video Song) - Rachita Hey Myali,567.0,2012-09-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=COBAQDh_lms
250,"Yaad Aandi Teeri Ki (Garhwali Video Song) - Devendra Prasad Chamoli, Kusum Negi",509.0,2012-09-17 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=EX5Lgr8gcm8
251,Bhaule Ki Jaan Maile (Kumaoni Video Songs) - Meri Roopa Baan,371.0,2012-09-12 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=LealvVZFS0g
252,Din Chhipee Teri Yaad Aandi (Garhwali Video Song) - Yaad Aandi Teeri Ki,544.0,2012-09-11 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=H0Wjjt-dCEQ
253,"Jiya Pyaari (Garhwali Folk Songs) - Virendra Singh, Uma ""Supinyu""",425.0,2012-09-11 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ePRzoEe5cSg
254,Devi Jagar (Garhwali Devotional Song) - Rachita Hey Myali | Vinod Bagiyal,449.0,2012-09-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=razV8l0KTu4
255,"Bhanglyaa Budhaya Ji (Garhwali Video Songs) - Virendra Singh, Meena Rana",376.0,2012-09-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=czXKMsE28L0
256,"Sadakyon Ka Mod - Garhwali Video Songs | Virendra Singh, Meena Rana",423.0,2012-09-07 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=dOUKdgaAg5I
257,"Mukhdi Mayaali - Garhwali Video Songs Virendra Singh ""Supinyu""",455.0,2012-09-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Dv0eNcH6JQg
258,"Teri Aakhyun Maa (Jaipuri Dupatta) - Garhwali Songs Vinod Bijalvan, Meena Rana",307.0,2012-09-03 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=LVTWFMl3l9A
259,Todi Naa Gailya (Supinyu) - Garhwali Video Songs,443.0,2012-09-03 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Smns6oI4rbY
260,Chhai Phoot Sadaka (Kumaoni Video Song) - Tu Bhali Hai Rayai,280.0,2012-09-02 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=-i95RSICQ2A
261,Kamar Jaani Biloj Ki (Kumaoni Video Song) - Tu Bhali Hai Rayai,307.0,2012-09-01 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=7m54Pj6FPxo
262,Baageshwar Bazaar Ma (Kumaoni Folk Video Songs) - Meri Roopa Baan,371.0,2012-08-29 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=2mwg57nIOx4
263,Teri Ton Aakhiyon Maa - Garhwali Video Song | Gajender Rana,169.0,2012-08-29 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=xRObIXjRaZE
264,Kaga Aegi Ned (Garhwali Folk Video Songs) - Rachita Hey Myali,425.0,2012-08-29 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=VUtwj7wAo4I
265,Tve Vivoloo Hey Radhika (Garhwali Folk Songs) - Yaad Aandi Teeri Ki,349.0,2012-08-29 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=V-iCLuEP_Ow
266,Rachita Hey Myali (Title Song) - Superhit Garhwali Video Song,348.0,2012-08-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=erppzTvxJqU
267,Sheela Rukima Paaki Jaala Kela (Yaad Aandi Teeri Ki) - Garhwali Folk Songs,268.0,2012-08-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=0Jv3Z8t5By4
268,Mulmul Ke Ko Hesni Che (Geet Ganga- 32 Non Stop) - Uttrakhandi Lokgeet Narendra Singh Negi,1772.0,2012-08-22 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=vrFLgKdk7nA
269,Jab Jab Tu Mitei Yaad Andi (Teri Ton Aakhiyon Maa) - Gajendra Rana Garhwali Songs,324.0,2012-08-22 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=zd1e-Rv-p70
270,Baith Kamla Gaadi Ma (Kumaoni Video Song) - Meri Roopa Baan,380.0,2012-08-21 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=oZVuEEI4CqE
271,Chham Baajina Tera Ghunghroo (Garhwali Folk Video Songs) - Rachita Hey Myali,290.0,2012-08-21 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=4CCY6qYyOGA
272,Yaad Aandi Teri Ghara Ghari (Garhwali Folk Songs) - Yaad Aandi Teeri Ki,380.0,2012-08-21 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=SgsjRk4PCNA
273,Aawa Didi Bhuliyon (Geet Ganga- 32 Non Stop) - Uttrakhandi Sur Samrat Narendra Singh Negi,1764.0,2012-08-20 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=p0AuWXBa1yA
